"","X","trans_date_trans_time","merchant","category","amt","gender","city","state","city_pop","job","dob","is_fraud","logamt"
"11782",711484,"2019-10-30 23:32:07","fraud_Wiza LLC","misc_pos",9.1,"M","Lahoma","OK",1078,"Podiatrist","1989-10-06",1,2.2082744135228
"11783",711565,"2019-10-31 00:45:42","fraud_Hudson-Grady","shopping_pos",798.22,"F","Umatilla","FL",11432,"Private music teacher","1986-03-31",1,6.68238424867758
"11784",711685,"2019-10-31 02:42:19","fraud_Goldner, Kovacek and Abbott","grocery_pos",340.98,"M","Mc Nabb","IL",532,"Audiological scientist","1956-01-09",1,5.83182382453708
"11785",711688,"2019-10-31 02:43:08","fraud_Goldner, Kovacek and Abbott","grocery_pos",294.42,"F","Westfir","OR",597,"Forensic psychologist","1961-05-19",1,5.68500731932987
"11786",711698,"2019-10-31 02:48:40","fraud_Beier-Hyatt","shopping_pos",727.91,"F","Umatilla","FL",11432,"Private music teacher","1986-03-31",1,6.59017741418069
"11787",711810,"2019-10-31 04:51:06","fraud_Kuhic LLC","shopping_net",953.48,"F","Umatilla","FL",11432,"Private music teacher","1986-03-31",1,6.86011844946653
"11788",712323,"2019-10-31 12:53:15","fraud_Kuhic LLC","shopping_net",963.01,"F","Westfir","OR",597,"Forensic psychologist","1961-05-19",1,6.8700637959602
"11789",712495,"2019-10-31 14:41:21","fraud_Boyer-Reichert","shopping_net",951.66,"M","Springfield Gardens","NY",38912,"Production manager","1961-11-07",1,6.85820782814352
"11790",713163,"2019-10-31 22:06:41","fraud_Skiles LLC","home",281.59,"F","Umatilla","FL",11432,"Private music teacher","1986-03-31",1,5.64045211228971
"11791",713192,"2019-10-31 22:23:22","fraud_Hudson-Ratke","grocery_pos",335.77,"M","Springfield Gardens","NY",38912,"Production manager","1961-11-07",1,5.81642640176029
"11792",713206,"2019-10-31 22:30:15","fraud_Flatley-Durgan","misc_net",734.87,"M","Springfield Gardens","NY",38912,"Production manager","1961-11-07",1,6.59969361282106
"11793",713218,"2019-10-31 22:36:20","fraud_Hyatt-Blick","travel",10.29,"M","Springfield Gardens","NY",38912,"Production manager","1961-11-07",1,2.33117254984596
"11794",713221,"2019-10-31 22:37:20","fraud_Windler, Goodwin and Kovacek","home",255.39,"F","Umatilla","FL",11432,"Private music teacher","1986-03-31",1,5.54279178856408
"11795",713230,"2019-10-31 22:46:43","fraud_Zboncak LLC","food_dining",105.97,"F","Umatilla","FL",11432,"Private music teacher","1986-03-31",1,4.66315603518674
"11796",713244,"2019-10-31 22:51:19","fraud_Torphy-Goyette","shopping_pos",824.98,"F","Westfir","OR",597,"Forensic psychologist","1961-05-19",1,6.71535914361659
"11797",713269,"2019-10-31 23:06:00","fraud_Hermann and Sons","shopping_pos",931.92,"M","Mc Nabb","IL",532,"Audiological scientist","1956-01-09",1,6.83724697409152
"11798",713280,"2019-10-31 23:11:07","fraud_McDermott-Weimann","grocery_pos",347.84,"F","Westfir","OR",597,"Forensic psychologist","1961-05-19",1,5.85174260393284
"11799",713301,"2019-10-31 23:23:14","fraud_Hettinger, McCullough and Fay","home",251.69,"F","Umatilla","FL",11432,"Private music teacher","1986-03-31",1,5.52819817151491
"11800",713305,"2019-10-31 23:24:33","fraud_Hyatt-Blick","travel",10.12,"M","Springfield Gardens","NY",38912,"Production manager","1961-11-07",1,2.31451366385932
"11801",713312,"2019-10-31 23:28:31","fraud_Schoen-Quigley","kids_pets",20.84,"F","Umatilla","FL",11432,"Private music teacher","1986-03-31",1,3.03687421688517
"11802",713337,"2019-10-31 23:42:50","fraud_Bogisich-Weimann","kids_pets",5.44,"F","Westfir","OR",597,"Forensic psychologist","1961-05-19",1,1.69377906086785
"11803",713352,"2019-10-31 23:50:14","fraud_Kris-Padberg","shopping_pos",802.9,"M","Mc Nabb","IL",532,"Audiological scientist","1956-01-09",1,6.68823017319064
"11804",713362,"2019-10-31 23:55:45","fraud_Schmeler, Bashirian and Price","shopping_net",961.4,"M","Mc Nabb","IL",532,"Audiological scientist","1956-01-09",1,6.86839055545986
"11805",713379,"2019-11-01 00:08:27","fraud_Stracke-Lemke","grocery_pos",259.83,"M","Springfield Gardens","NY",38912,"Production manager","1961-11-07",1,5.56002757101106
"11806",713402,"2019-11-01 00:38:30","fraud_Casper, Hand and Zulauf","grocery_pos",325.32,"F","Westfir","OR",597,"Forensic psychologist","1961-05-19",1,5.78480931329857
"11807",713410,"2019-11-01 00:46:41","fraud_Huels-Hahn","gas_transport",20.07,"M","Corriganville","MD",626,"Energy engineer","1960-12-13",1,2.99922616280825
"11808",713498,"2019-11-01 02:12:42","fraud_Kutch Group","grocery_net",13.13,"M","Corriganville","MD",626,"Energy engineer","1960-12-13",1,2.5748996883147
"11809",713505,"2019-11-01 02:18:39","fraud_Lind, Huel and McClure","gas_transport",18.15,"M","Corriganville","MD",626,"Energy engineer","1960-12-13",1,2.89867056071086
"11810",713531,"2019-11-01 02:40:44","fraud_Rutherford-Mertz","grocery_pos",302.91,"M","Mc Nabb","IL",532,"Audiological scientist","1956-01-09",1,5.71343573168434
"11811",713603,"2019-11-01 03:54:38","fraud_Prohaska-Murray","gas_transport",20.63,"M","Corriganville","MD",626,"Energy engineer","1960-12-13",1,3.02674632708316
"11812",713717,"2019-11-01 05:54:28","fraud_Kunze Inc","grocery_pos",334.99,"M","Corriganville","MD",626,"Energy engineer","1960-12-13",1,5.81410068063326
"11813",713977,"2019-11-01 10:01:08","fraud_Kutch and Sons","grocery_pos",333.82,"F","Westfir","OR",597,"Forensic psychologist","1961-05-19",1,5.81060192555027
"11814",714306,"2019-11-01 14:01:41","fraud_Hudson-Grady","shopping_pos",1025.23,"M","Springfield Gardens","NY",38912,"Production manager","1961-11-07",1,6.93267225664469
"11815",714322,"2019-11-01 14:12:08","fraud_Lesch Ltd","shopping_pos",911.88,"F","Westfir","OR",597,"Forensic psychologist","1961-05-19",1,6.81550840246969
"11816",714377,"2019-11-01 14:55:10","fraud_Kihn, Abernathy and Douglas","shopping_net",1091.87,"M","Mc Nabb","IL",532,"Audiological scientist","1956-01-09",1,6.99564710159907
"11817",714879,"2019-11-01 19:55:51","fraud_Mosciski, Ziemann and Farrell","shopping_net",1026.57,"M","Luzerne","MI",864,"General practice doctor","1942-05-04",1,6.93397842702241
"11818",715027,"2019-11-01 21:25:37","fraud_Nicolas, Hills and McGlynn","entertainment",581.16,"M","Corriganville","MD",626,"Energy engineer","1960-12-13",1,6.36502610620314
"11819",715069,"2019-11-01 22:00:20","fraud_Jast-McDermott","shopping_pos",977.45,"M","Springfield Gardens","NY",38912,"Production manager","1961-11-07",1,6.88494713965613
"11820",715082,"2019-11-01 22:08:45","fraud_Hills-Witting","shopping_net",1050.88,"M","Mc Nabb","IL",532,"Audiological scientist","1956-01-09",1,6.95738318738395
"11821",715094,"2019-11-01 22:21:38","fraud_Langworth LLC","personal_care",47.29,"F","Westfir","OR",597,"Forensic psychologist","1961-05-19",1,3.85629885665578
"11822",715096,"2019-11-01 22:23:48","fraud_Kerluke-Abshire","shopping_net",969.66,"M","Mc Nabb","IL",532,"Audiological scientist","1956-01-09",1,6.87694549458861
"11823",715102,"2019-11-01 22:28:26","fraud_Huel-Langworth","misc_net",715.88,"F","Westfir","OR",597,"Forensic psychologist","1961-05-19",1,6.57351255514921
"11824",715154,"2019-11-01 23:05:06","fraud_Heathcote, Yost and Kertzmann","shopping_net",1062.84,"M","Springfield Gardens","NY",38912,"Production manager","1961-11-07",1,6.96869984960949
"11825",715166,"2019-11-01 23:13:47","fraud_Morissette PLC","shopping_pos",748.35,"F","Westfir","OR",597,"Forensic psychologist","1961-05-19",1,6.61787078297516
"11826",715210,"2019-11-01 23:45:25","fraud_Effertz LLC","entertainment",596.2,"M","Luzerne","MI",864,"General practice doctor","1942-05-04",1,6.39057618124397
"11827",715215,"2019-11-01 23:46:12","fraud_Miller-Harris","misc_net",806.95,"M","Corriganville","MD",626,"Energy engineer","1960-12-13",1,6.69326170848183
"11828",715224,"2019-11-01 23:51:15","fraud_Streich, Dietrich and Barton","shopping_net",1070.61,"F","Westfir","OR",597,"Forensic psychologist","1961-05-19",1,6.97598385847236
"11829",715234,"2019-11-01 23:54:20","fraud_Heathcote, Yost and Kertzmann","shopping_net",1152.77,"M","Corriganville","MD",626,"Energy engineer","1960-12-13",1,7.04992302075197
"11830",715314,"2019-11-02 00:45:24","fraud_Christiansen, Goyette and Schamberger","gas_transport",9.84,"M","Beaver Falls","PA",28425,"Lawyer","1970-03-16",1,2.28645571106416
"11831",715315,"2019-11-02 00:46:02","fraud_Deckow-O'Conner","grocery_pos",339.31,"M","Corriganville","MD",626,"Energy engineer","1960-12-13",1,5.82691414379915
"11832",715324,"2019-11-02 00:55:23","fraud_Kunze Inc","grocery_pos",308.87,"M","Luzerne","MI",864,"General practice doctor","1942-05-04",1,5.73292047639952
"11833",715378,"2019-11-02 01:33:50","fraud_Schulist Ltd","food_dining",132.01,"F","Meridian","TX",2526,"Phytotherapist","1970-11-12",1,4.88287767729267
"11834",715394,"2019-11-02 01:44:27","fraud_Effertz LLC","entertainment",524.78,"F","Meridian","TX",2526,"Phytotherapist","1970-11-12",1,6.26297912714759
"11835",715396,"2019-11-02 01:46:10","fraud_Miller-Hauck","grocery_pos",288.77,"M","Luzerne","MI",864,"General practice doctor","1942-05-04",1,5.66563052350662
"11836",715416,"2019-11-02 02:01:01","fraud_Turner and Sons","shopping_pos",766.6,"F","Meridian","TX",2526,"Phytotherapist","1970-11-12",1,6.64196515294645
"11837",715430,"2019-11-02 02:05:22","fraud_Doyle Ltd","grocery_pos",328.85,"M","Luzerne","MI",864,"General practice doctor","1942-05-04",1,5.79560171974736
"11838",715445,"2019-11-02 02:18:33","fraud_Bogisich Inc","grocery_pos",332.61,"M","Luzerne","MI",864,"General practice doctor","1942-05-04",1,5.80697063245237
"11839",715454,"2019-11-02 02:26:39","fraud_DuBuque LLC","grocery_pos",327.34,"M","Corriganville","MD",626,"Energy engineer","1960-12-13",1,5.79099938607774
"11840",715472,"2019-11-02 02:37:34","fraud_Bradtke PLC","grocery_pos",328.3,"M","Corriganville","MD",626,"Energy engineer","1960-12-13",1,5.79392782450755
"11841",715488,"2019-11-02 02:49:53","fraud_Keeling-Crist","misc_pos",8.38,"F","Meridian","TX",2526,"Phytotherapist","1970-11-12",1,2.12584791449399
"11842",715564,"2019-11-02 03:36:55","fraud_Mraz-Herzog","gas_transport",18.32,"M","Corriganville","MD",626,"Energy engineer","1960-12-13",1,2.90799335924598
"11843",715606,"2019-11-02 03:58:39","fraud_Wisozk and Sons","misc_pos",8.9,"F","Meridian","TX",2526,"Phytotherapist","1970-11-12",1,2.18605127673809
"11844",715618,"2019-11-02 04:06:04","fraud_Padberg-Welch","grocery_pos",349.06,"M","Luzerne","MI",864,"General practice doctor","1942-05-04",1,5.85524382719669
"11845",715995,"2019-11-02 08:50:32","fraud_Douglas, Schneider and Turner","shopping_pos",852.98,"F","Meridian","TX",2526,"Phytotherapist","1970-11-12",1,6.74873610055795
"11846",716300,"2019-11-02 12:22:39","fraud_Moore, Dibbert and Koepp","misc_net",697.41,"M","Luzerne","MI",864,"General practice doctor","1942-05-04",1,6.54737347311208
"11847",716427,"2019-11-02 13:19:10","fraud_Walter, Hettinger and Kessler","personal_care",52.43,"M","Luzerne","MI",864,"General practice doctor","1942-05-04",1,3.95947894658444
"11848",716685,"2019-11-02 15:17:17","fraud_Fisher-Schowalter","shopping_net",718.11,"M","Corriganville","MD",626,"Energy engineer","1960-12-13",1,6.57662276065641
"11849",716906,"2019-11-02 16:44:00","fraud_Padberg-Welch","grocery_pos",362.92,"M","Luzerne","MI",864,"General practice doctor","1942-05-04",1,5.89418242430143
"11850",717056,"2019-11-02 17:50:29","fraud_Gleason-Macejkovic","shopping_net",1018.98,"M","Beaver Falls","PA",28425,"Lawyer","1970-03-16",1,6.92655740594473
"11851",717642,"2019-11-02 22:02:43","fraud_Schaefer Ltd","kids_pets",3.44,"M","Corriganville","MD",626,"Energy engineer","1960-12-13",1,1.23547147138531
"11852",717663,"2019-11-02 22:09:58","fraud_Graham, Hegmann and Hammes","food_dining",128.18,"F","Meridian","TX",2526,"Phytotherapist","1970-11-12",1,4.85343552607608
"11853",717690,"2019-11-02 22:22:06","fraud_Daugherty, Pouros and Beahan","shopping_pos",905.43,"M","Luzerne","MI",864,"General practice doctor","1942-05-04",1,6.8084099689791
"11854",717734,"2019-11-02 22:43:37","fraud_Mosciski, Ziemann and Farrell","shopping_net",1098.84,"M","Luzerne","MI",864,"General practice doctor","1942-05-04",1,7.00201035690764
"11855",717753,"2019-11-02 22:49:06","fraud_Doyle Ltd","grocery_pos",296.73,"M","Beaver Falls","PA",28425,"Lawyer","1970-03-16",1,5.69282263441986
"11856",717809,"2019-11-02 23:14:03","fraud_Morissette LLC","entertainment",623.5,"M","Luzerne","MI",864,"General practice doctor","1942-05-04",1,6.43534876512009
"11857",717885,"2019-11-02 23:46:22","fraud_Mante Group","misc_net",888.13,"M","Beaver Falls","PA",28425,"Lawyer","1970-03-16",1,6.78911812867366
"11858",717893,"2019-11-02 23:50:22","fraud_Schmeler, Bashirian and Price","shopping_net",850.66,"M","Luzerne","MI",864,"General practice doctor","1942-05-04",1,6.74601251877527
"11859",717906,"2019-11-02 23:54:07","fraud_Gerlach Inc","shopping_net",1022.29,"M","Luzerne","MI",864,"General practice doctor","1942-05-04",1,6.9298004878507
"11860",717908,"2019-11-02 23:55:45","fraud_Padberg-Welch","grocery_pos",304.86,"M","Beaver Falls","PA",28425,"Lawyer","1970-03-16",1,5.7198526548337
"11861",717911,"2019-11-02 23:56:50","fraud_Bins-Howell","personal_care",18.03,"F","Meridian","TX",2526,"Phytotherapist","1970-11-12",1,2.89203703721523
"11862",717924,"2019-11-03 00:04:35","fraud_Rau and Sons","grocery_pos",283.15,"M","Beaver Falls","PA",28425,"Lawyer","1970-03-16",1,5.64597679255981
"11863",717972,"2019-11-03 00:30:39","fraud_Kiehn-Emmerich","grocery_pos",352.55,"M","Beaver Falls","PA",28425,"Lawyer","1970-03-16",1,5.86519245616505
"11864",718237,"2019-11-03 02:49:57","fraud_Kuhic LLC","shopping_net",855.33,"F","Meridian","TX",2526,"Phytotherapist","1970-11-12",1,6.75148735938374
"11865",718294,"2019-11-03 03:23:19","fraud_McCullough LLC","misc_pos",9.02,"F","Meridian","TX",2526,"Phytotherapist","1970-11-12",1,2.19944433407453
"11866",718360,"2019-11-03 03:59:03","fraud_Torp-Lemke","misc_pos",6.87,"F","Meridian","TX",2526,"Phytotherapist","1970-11-12",1,1.92716410623426
"11867",719981,"2019-11-03 16:54:21","fraud_Lynch Ltd","shopping_pos",907.21,"F","Haynes","AR",222,"Programmer, applications","1963-05-19",1,6.81037395584042
"11868",720894,"2019-11-03 22:11:02","fraud_Padberg-Sauer","home",260,"F","Meridian","TX",2526,"Phytotherapist","1970-11-12",1,5.56068163101553
"11869",720994,"2019-11-03 22:50:51","fraud_Hermiston, Russel and Price","food_dining",143.54,"M","Beaver Falls","PA",28425,"Lawyer","1970-03-16",1,4.96661374200193
"11870",720998,"2019-11-03 22:52:15","fraud_Kub-Heaney","health_fitness",18.89,"F","Meridian","TX",2526,"Phytotherapist","1970-11-12",1,2.93863268151342
"11871",721036,"2019-11-03 23:04:18","fraud_McDermott-Weimann","grocery_pos",300.69,"F","Haynes","AR",222,"Programmer, applications","1963-05-19",1,5.70607983370488
"11872",721088,"2019-11-03 23:24:26","fraud_Gleason-Macejkovic","shopping_net",1073.49,"F","Haynes","AR",222,"Programmer, applications","1963-05-19",1,6.97867030195174
"11873",721101,"2019-11-03 23:29:31","fraud_Schmitt Ltd","misc_net",706.46,"F","Haynes","AR",222,"Programmer, applications","1963-05-19",1,6.56026658339509
"11874",721102,"2019-11-03 23:29:32","fraud_Stamm-Witting","shopping_net",1106.38,"M","Beaver Falls","PA",28425,"Lawyer","1970-03-16",1,7.00884870354219
"11875",721316,"2019-11-04 01:27:46","fraud_Schoen, Kuphal and Nitzsche","grocery_pos",323.64,"F","Haynes","AR",222,"Programmer, applications","1963-05-19",1,5.77963178693964
"11876",722248,"2019-11-04 10:27:35","fraud_Vandervort-Funk","grocery_pos",369.09,"F","Haynes","AR",222,"Programmer, applications","1963-05-19",1,5.91104051674019
"11877",722376,"2019-11-04 11:54:47","fraud_Kuvalis Ltd","gas_transport",17.17,"F","Haynes","AR",222,"Programmer, applications","1963-05-19",1,2.84316367490938
"11878",722537,"2019-11-04 13:00:58","fraud_Rempel Inc","shopping_net",1073.82,"F","Haynes","AR",222,"Programmer, applications","1963-05-19",1,6.97897766325737
"11879",724005,"2019-11-04 22:24:53","fraud_Lemke-Gutmann","shopping_net",907.36,"F","Haynes","AR",222,"Programmer, applications","1963-05-19",1,6.81053928426572
"11880",724180,"2019-11-04 23:29:20","fraud_O'Keefe-Hudson","grocery_pos",316.54,"F","Haynes","AR",222,"Programmer, applications","1963-05-19",1,5.75744961590514
"11881",724350,"2019-11-05 01:52:20","fraud_McDermott-Weimann","grocery_pos",300.59,"M","Hewitt","WI",828,"Arts development officer","1991-08-19",1,5.70574720996579
"11882",724395,"2019-11-05 02:51:42","fraud_Reilly, Heaney and Cole","gas_transport",7.2,"M","Hewitt","WI",828,"Arts development officer","1991-08-19",1,1.97408102602201
"11883",725656,"2019-11-05 22:40:00","fraud_Hayes, Marquardt and Dibbert","misc_net",861.45,"M","Hewitt","WI",828,"Arts development officer","1991-08-19",1,6.75861701597842
"11884",725702,"2019-11-05 23:11:37","fraud_Sporer-Keebler","personal_care",23.09,"M","Hewitt","WI",828,"Arts development officer","1991-08-19",1,3.1393996233664
"11885",725902,"2019-11-06 02:33:40","fraud_Goldner, Kovacek and Abbott","grocery_pos",296.45,"M","Hewitt","WI",828,"Arts development officer","1991-08-19",1,5.69187857015338
"11886",727254,"2019-11-06 22:11:55","fraud_Rutherford-Mertz","grocery_pos",314.3,"M","Hewitt","WI",828,"Arts development officer","1991-08-19",1,5.75034794380352
"11887",727319,"2019-11-06 22:59:46","fraud_Lehner, Mosciski and King","misc_net",783.23,"M","Hewitt","WI",828,"Arts development officer","1991-08-19",1,6.66342639487494
"11888",727344,"2019-11-06 23:14:48","fraud_Dibbert and Sons","entertainment",504.3,"M","Hewitt","WI",828,"Arts development officer","1991-08-19",1,6.22317132908268
"11889",728167,"2019-11-07 12:14:03","fraud_Kuhic, Bins and Pfeffer","shopping_net",1017.4,"M","Brooklin","ME",824,"Loss adjuster, chartered","1974-11-02",1,6.92500563238866
"11890",728358,"2019-11-07 14:34:56","fraud_Heathcote LLC","shopping_net",1033.34,"M","Arcadia","MI",680,"Designer, jewellery","1966-12-21",1,6.94055155339722
"11891",728473,"2019-11-07 15:50:29","fraud_Daugherty, Pouros and Beahan","shopping_pos",847.92,"M","Arcadia","MI",680,"Designer, jewellery","1966-12-21",1,6.742786291719
"11892",729167,"2019-11-07 22:53:19","fraud_Deckow-O'Conner","grocery_pos",286.21,"M","Brooklin","ME",824,"Loss adjuster, chartered","1974-11-02",1,5.65672580711292
"11893",729178,"2019-11-07 22:59:44","fraud_Donnelly PLC","misc_net",857.62,"M","Arcadia","MI",680,"Designer, jewellery","1966-12-21",1,6.75416111094013
"11894",729198,"2019-11-07 23:14:36","fraud_Beier-Hyatt","shopping_pos",764.06,"M","Brooklin","ME",824,"Loss adjuster, chartered","1974-11-02",1,6.6386463201143
"11895",729231,"2019-11-07 23:37:42","fraud_Auer-West","shopping_net",951.35,"M","Brooklin","ME",824,"Loss adjuster, chartered","1974-11-02",1,6.85788202848641
"11896",729478,"2019-11-08 03:44:13","fraud_Prohaska-Murray","gas_transport",9.95,"M","Brooklin","ME",824,"Loss adjuster, chartered","1974-11-02",1,2.2975725511705
"11897",730831,"2019-11-08 20:55:43","fraud_Cormier, Stracke and Thiel","entertainment",637.33,"M","Arcadia","MI",680,"Designer, jewellery","1966-12-21",1,6.45728757480404
